predicted_time,station_name,model_A
2020-06-18 14:25:00,19001 - CrimÃ©e - Ourcq,2
2020-06-18 14:25:00,19019 - Petit - Manin,2
2020-06-18 14:25:00,19038 - Lassus - Delouvain,1
2020-06-18 14:25:00,19113 - PrÃ© Saint-Gervais - Lilas,1
2020-06-18 14:25:00,20001 - Place de la Nation - Charonne,4
2020-06-18 14:25:00,20017 - Saint-Blaise - Mouraud,4
2020-06-18 14:25:00,20037 - Gambetta - Saint Fargeau,1
2020-06-18 14:25:00,20111 - Villiers de l'Isle Adam - PyrÃ©nÃ©es,2
2020-06-18 14:25:00,20140 - Paganini - Davout,16
2020-06-18 14:25:00,21014 - Hameau Fleuri - MarchÃ©,8
2020-06-18 14:25:00,21104 - Madame de Sanzillon - Mozart,14
2020-06-18 14:25:00,21209 - MoliÃ¨re - RÃ©publique,2
2020-06-18 14:25:00,21311 - Parvis Corentin Celton,49
2020-06-18 14:25:00,21702 - Gare SNCF Vanves-Malakoff,2
2020-06-18 14:25:00,22008 - Charles de Gaulle - Graviers,15
2020-06-18 14:25:00,22301 - Chausson - Gabriel PÃ©ri,3
2020-06-18 14:25:00,22603 - Place de la Division Leclerc,15
2020-06-18 14:25:00,23102 - HÃ´tel de Ville,11
2020-06-18 14:25:00,25002 - HÃ´tel de Ville de Rueil-Malmaison,10
2020-06-18 14:25:00,27006 - Victor Hugo - Gare,6
2020-06-18 14:25:00,31021 - RÃ©sistance - Hoche,8
2020-06-18 14:25:00,31705 - Champeaux - Gallieni,2
2020-06-18 14:25:00,32018 - Franciade - Gabriel PÃ©ri,5
2020-06-18 14:25:00,33012 - Landy - Heurtault,6
2020-06-18 14:25:00,35006 - Delizy - Louis Nadot,21
2020-06-18 14:25:00,41103 - Place de la vache noire,4
2020-06-18 14:25:00,41403 - Gare RER - Malleret-Joinville,6
2020-06-18 14:25:00,42019 - Lampes,19
2020-06-18 14:25:00,42305 - Vanne - Saussaies,6
2020-06-18 14:25:00,43007 - HÃ´tel de Ville de Vincennes,3
2020-06-18 14:25:00,44011 - Lebrun - Colonel Fabien,4
2020-06-18 14:25:00,47001 - Place de la Gare,36
2020-06-18 14:25:00,48012 - Stalingrad - Henri Luisette,5
2020-06-18 14:25:00,1017 - Saint-HonorÃ© - 29 juillet,20
2020-06-18 14:25:00,2002 - Etienne Marcel - Montorgueil,17
2020-06-18 14:25:00,2022 - Saint-Fiacre - PoissoniÃ¨re,25
2020-06-18 14:25:00,3009 - Temple - Haudriettes,5
2020-06-18 14:25:00,4013 - Vieille du Temple - Francs Bourgeois,21
2020-06-18 14:25:00,4111 - HÃ´tel de Ville - Pont d'Arcole,0
2020-06-18 14:25:00,5022 - Boulangers - Cardinal Lemoine,2
2020-06-18 14:25:00,5115 - Buffon - Jardin des Plantes,11
2020-06-18 14:25:00,6010 - Chevreuse - Montparnasse,7
2020-06-18 14:25:00,6029 - Vaugirard - Monsieur le Prince,13
2020-06-18 14:25:00,7009 - AssemblÃ©e Nationale,53
2020-06-18 14:25:00,7101 - Raspail - Chomel,42
2020-06-18 14:25:00,8012 - Batignolles - Place de Clichy,6
2020-06-18 14:25:00,8034 - Berri - Haussmann,35
2020-06-18 14:25:00,8054 - Bertie Albrecht - Hoche,27
2020-06-18 14:25:00,9005 - Square d'Anvers,3
2020-06-18 14:25:00,9022 - Rossini - Laffitte,28
2020-06-18 14:25:00,9101 - Cadet - La Fayette,5
2020-06-18 14:25:00,10008 - CitÃ© Riverin - ChÃ¢teau d'Eau,5
2020-06-18 14:25:00,10025 - Jemmapes - Ecluses Saint-Martin,4
2020-06-18 14:25:00,10107 - Gare du Nord - HÃ´pital LariboisiÃ¨re,0
2020-06-18 14:25:00,11001 - Richard Lenoir - Place de la Bastille,21
2020-06-18 14:25:00,11021 - Charonne - Pierre Bayle,2
2020-06-18 14:25:00,11037 - Faubourg Du Temple - Republique,7
2020-06-18 14:25:00,11107 - Faidherbe - Dahomey,10
2020-06-18 14:25:00,12009 - Charenton - Diderot,6
2020-06-18 14:25:00,12030 - Charenton - Wattignies,0
2020-06-18 14:25:00,12106 - Gare de Lyon - Roland Barthes,36
2020-06-18 14:25:00,12128 - Pyramide - Ecole du Breuil,28
2020-06-18 14:25:00,13005 - CordeliÃ¨res - Arago,12
2020-06-18 14:25:00,13022 - Butte aux Cailles - Esperance,1
2020-06-18 14:25:00,13043 - Dunois - Clisson,4
2020-06-18 14:25:00,13104 - Gare d'Austerlitz - Quai Saint-Bernard,20
2020-06-18 14:25:00,13515 - Auguste Blanqui - GlaciÃ¨re,16
2020-06-18 14:25:00,14016 - RenÃ© Coty - Parc Montsouris,4
2020-06-18 14:25:00,14036 - Boulard - Daguerre,3
2020-06-18 14:25:00,14128 - Gergovie - VercingÃ©torix,2
2020-06-18 14:25:00,15006 - Cherche-Midi - HÃ´pital Necker,29
2020-06-18 14:25:00,15025 - Dupleix - du Guesclin,11
2020-06-18 14:25:00,15042 - Henry Farman,15
2020-06-18 14:25:00,15060 - Place de la Montagne du Goulet,11
2020-06-18 14:25:00,15107 - Palais des Sports,11
2020-06-18 14:25:00,15131 - Charles Lecocq - Lecourbe,14
2020-06-18 14:25:00,16012 - Flandrin - Longchamp,4
2020-06-18 14:25:00,16029 - Maison de Radio - France,37
2020-06-18 14:25:00,16102 - PergolÃ¨se - Marbeau,15
2020-06-18 14:25:00,16129 - Ceinture du Lac Inferieure - Saint-Cloud,7
2020-06-18 14:25:00,17013 - Legendre - Dulong,0
2020-06-18 14:25:00,17030 - Pereire - Rennequin,5
2020-06-18 14:25:00,17048 - De Toqueville - Terrasse,3
2020-06-18 14:25:00,17124 - Porte de Saint-Ouen - Henri Huchard,6
2020-06-18 14:25:00,18017 - Caulaincourt - Place Constantin Pecqueur,5
2020-06-18 14:25:00,18033 - Belliard - DamrÃ©mont,2
2020-06-18 14:25:00,18109 - Pajol - Riquet,3
2020-06-18 14:25:00,19002 - Centquatre,2
2020-06-18 14:25:00,19021 - Mairie du 19Ã¨me,1
2020-06-18 14:25:00,19039 - Edouard Pailleron - Simon Bolivar,2
2020-06-18 14:25:00,19114 - Manin - SecrÃ©tan,0
2020-06-18 14:25:00,20002 - Square de la rue PixÃ©rÃ©court,0
2020-06-18 14:25:00,20019 - Place du Maquis du Vercors,1
2020-06-18 14:25:00,20039 - Belleville - Couronnes,3
2020-06-18 14:25:00,20112 - Jourdain - Place des Grandes Rigoles,0
2020-06-18 14:25:00,20142 - MÃ»riers - PÃ¨re Lachaise,2
2020-06-18 14:25:00,21015 - Nationale - Place Jules Guesde,13
2020-06-18 14:25:00,21105 - Morice - GÃ©nÃ©ral Leclerc,12
2020-06-18 14:25:00,21212 - Marne - Germain Dardan,13
2020-06-18 14:25:00,21312 - Lucie Aubrac - Fort,2
2020-06-18 14:25:00,21703 - Square du Carrefour de l'Insurrection,4
2020-06-18 14:25:00,22009 - Charles de Gaulle - OrlÃ©ans,8
2020-06-18 14:25:00,22303 - Lucien Lanternier - Le Luth,13
2020-06-18 14:25:00,22604 - HÃ´tel de Ville de Fontenay-aux-Roses,4
2020-06-18 14:25:00,23103 - Manufacture Nationale,20
2020-06-18 14:25:00,25003 - Henri Ste-Claire DÃ©ville - Paul HÃ©roult,10
2020-06-18 14:25:00,28001 - Richard Wallace - Place du 8 Mai 1945,17
2020-06-18 14:25:00,31022 - Mairie de Montreuil,3
2020-06-18 14:25:00,31706 - ChÃ¢teau - RÃ©publique,1
2020-06-18 14:25:00,32019 - Place du 8 mai 1945,18
2020-06-18 14:25:00,33014 - Parc Eli Lotar,12
2020-06-18 14:25:00,35007 - Benjamin Delessert - Jean Lolive,6
2020-06-18 14:25:00,41202 - Gare Rer de Fontenay sous Bois,15
2020-06-18 14:25:00,41404 - Carnot - PÃ¢querettes,14
2020-06-18 14:25:00,42021 - Raspail - Manufacture des Oeillets,28
2020-06-18 14:25:00,42501 - Raspail - Albert Schweitzer,11
2020-06-18 14:25:00,43008 - Fontenay - LibÃ©ration,5
2020-06-18 14:25:00,44012 - GÃ©nie - Mozart,7
2020-06-18 14:25:00,47002 - Les Juilliottes,14
2020-06-18 14:25:00,51001 - Gare d'Argenteuil,22
2020-06-18 14:25:00,1018 - Alger - Rivoli,19
2020-06-18 14:25:00,2003 - Saint-Denis - RÃ©aumur,5
2020-06-18 14:25:00,2101 - Bachaumont - Montmartre,26
2020-06-18 14:25:00,3010 - Beaubourg - Michel-le-Comte,15
2020-06-18 14:25:00,4014 - Blancs-Manteaux - Archives,8
2020-06-18 14:25:00,5001 - Harpe - Saint-Germain,22
2020-06-18 14:25:00,5024 - Place Monge,2
2020-06-18 14:25:00,5116 - Place Valhubert,35
2020-06-18 14:25:00,6012 - Saint-Germain - Ciseaux,16
2020-06-18 14:25:00,6030 - Assas - Vaugirard,8
2020-06-18 14:25:00,7010 - Constantine - UniversitÃ©,45
2020-06-18 14:25:00,7102 - Mairie du 7Ã¨me,21
2020-06-18 14:25:00,8013 - Marignan - Champs-ElysÃ©es,19
2020-06-18 14:25:00,8035 - Bienfaisance - Place de Narvik,32
2020-06-18 14:25:00,8055 - Courcelles - Place des Ternes,12
2020-06-18 14:25:00,9006 - Dunkerque - Trudaine,2
2020-06-18 14:25:00,9023 - Laffitte - Italiens,31
2020-06-18 14:25:00,9102 - Londres - Place d'Estienne d'Orves,25
2020-06-18 14:25:00,10009 - Mairie du 10Ã¨me,2
2020-06-18 14:25:00,10026 - Gare de l'Est - Chateau Landon,0
2020-06-18 14:25:00,10110 - Louis Blanc - Jemmapes,1
2020-06-18 14:25:00,11002 - Roquette - ThiÃ©rÃ©,13
2020-06-18 14:25:00,11022 - Roquette - Auguste Laurent,2
2020-06-18 14:25:00,11038 - Temple - Charlot,4
2020-06-18 14:25:00,11109 - Pierre LevÃ©e - Fontaine Timbaud,2
2020-06-18 14:25:00,12010 - Daumesnil - Picpus,12
2020-06-18 14:25:00,12031 - Gabriel LamÃ©,31
2020-06-18 14:25:00,12107 - Diderot - Pierre Bourdan,4
2020-06-18 14:25:00,12129 - Bois de Vincennes - Porte Jaune,5
2020-06-18 14:25:00,13006 - DumÃ©ril - Jeanne d'Arc,2
2020-06-18 14:25:00,13023 - Bobillot - Moulin des PrÃ©s,4
2020-06-18 14:25:00,13044 - Place Jeanne d'Arc,2
2020-06-18 14:25:00,13106 - Bobillot - Paulin Mery,8
2020-06-18 14:25:00,13516 - GlaciÃ¨re - Soeur Catherine Marie,15
2020-06-18 14:25:00,14018 - Porte d'OrlÃ©ans,7
2020-06-18 14:25:00,14101 - Gare Montparnasse - Edgar Quinet,9
2020-06-18 14:25:00,14130 - Jonquoy - Didot,1
2020-06-18 14:25:00,15008 - SÃ¨vres - Lecourbe,55
2020-06-18 14:25:00,15026 - Bir Hakeim,25
2020-06-18 14:25:00,15043 - Brancion - Lefebvre,2
2020-06-18 14:25:00,15061 - Square Desnouettes,17
2020-06-18 14:25:00,15108 - Lourmel - Marie Skobtsov,3
2020-06-18 14:25:00,15132 - Bargue -  Dutot,2
2020-06-18 14:25:00,16013 - Mairie du 16Ã¨me,9
2020-06-18 14:25:00,16030 - Place de Barcelone - Mirabeau,26
2020-06-18 14:25:00,16103 - Traktir - Foch,6
2020-06-18 14:25:00,16136 - ThÃ©ophile Gautier - FranÃ§ois Millet,16
2020-06-18 14:25:00,17015 - Place de LÃ©vis,4
2020-06-18 14:25:00,17031 - Place de la Porte de Champerret,9
2020-06-18 14:25:00,17050 - Batignolles - Abel Truchet,2
2020-06-18 14:25:00,17125 - Marie-Georges Picquart - Pereire,5
2020-06-18 14:25:00,18018 - Carpeaux - Place Jacques Froment,3
2020-06-18 14:25:00,18034 - Leibniz - Jean Dollfus,3
2020-06-18 14:25:00,18110 - Departement - Pajol,4
2020-06-18 14:25:00,19003 - Quai de la Seine,0
2020-06-18 14:25:00,19022 - MarchÃ© SecrÃ©tan,1
2020-06-18 14:25:00,19040 - Belleville - TÃ©lÃ©graphe,1
2020-06-18 14:25:00,19115 - Porte de la Villette,4
2020-06-18 14:25:00,20003 - PyrÃ©nÃ©es - Cours de Vincennes,2
2020-06-18 14:25:00,20020 - PyrÃ©nÃ©es - Charles Renouvier,4
2020-06-18 14:25:00,20040 - Parc de Belleville - Julien Lacroix,2
2020-06-18 14:25:00,20113 - Piat - Parc de Belleville,0
2020-06-18 14:25:00,20143 - Ramponeau - Belleville,3
2020-06-18 14:25:00,21016 - Point du Jour - Jean JaurÃ¨s,3
2020-06-18 14:25:00,21107 - Bertrand Sincholle - Henri Barbusse,21
2020-06-18 14:25:00,21213 - Vanne - GÃ©nÃ©ral de Gaulle,6
2020-06-18 14:25:00,21313 - Guynemer - SÃ©verine,15
2020-06-18 14:25:00,21704 - Place du MarÃ©chal de Lattre de Tassigny,0
2020-06-18 14:25:00,22010 - Charles de Gaulle - Louis-Philippe,15
2020-06-18 14:25:00,22401 - Charles de Gaulle - Plateau de Vanves,6
2020-06-18 14:25:00,23001 - Paul Vaillant Couturier - Chaptal,36
2020-06-18 14:25:00,23301 - Les Blagis,15
2020-06-18 14:25:00,25004 - Marcel Pourtout - Ã‰douard Manet,19
2020-06-18 14:25:00,31001 - Lagny - Auguste Blanqui,22
2020-06-18 14:25:00,31023 - Place FranÃ§ois Mitterand,4
2020-06-18 14:25:00,31707 - Edouard Vaillant - GalliÃ©ni,5
2020-06-18 14:25:00,32020 - Jules Guesdes - Carnot,3
2020-06-18 14:25:00,33015 - Charles Tillon - CimetiÃ¨re Communal,6
2020-06-18 14:25:00,35008 - Place de l'Eglise,5
2020-06-18 14:25:00,41203 - Stalingrad - Rigollots,0
2020-06-18 14:25:00,41405 - Place de l'Europe,13
2020-06-18 14:25:00,42022 - Gare RER - Maurice Grandcoing,33
2020-06-18 14:25:00,42503 - Vladimir Ilitch LÃ©nine - AndrÃ©e Chedid,15
2020-06-18 14:25:00,43009 - Place Jean-Spire-LemaÃ®tre,8
2020-06-18 14:25:00,44013 - Edouard Tremblay - Julian Grimau,5
2020-06-18 14:25:00,47003 - Charentonneau - Maisons Alfort,10
2020-06-18 14:25:00,51002 - Placette GrÃ©goire Collas,7
2020-06-18 14:25:00,1020 - Cambon - Rivoli,38
2020-06-18 14:25:00,2004 - Square Pierre Lazareff,15
2020-06-18 14:25:00,2102 - Saint-Marc - Feydeau,34
2020-06-18 14:25:00,3011 - Turbigo - RÃ©aumur,6
2020-06-18 14:25:00,4015 - Mairie du 4Ã¨me,16
2020-06-18 14:25:00,5002 - Sommerard - Saint-Jacques,18
2020-06-18 14:25:00,5026 - Pascal - Claude Bernard,8
2020-06-18 14:25:00,5119 - Jussieu - Guy de la Brosse,25
2020-06-18 14:25:00,6013 - Jacques Callot - Mazarine,18
2020-06-18 14:25:00,6031 - Pierre Sarrazin - Saint-Michel,29
2020-06-18 14:25:00,7011 - Las Cases - Bourgogne,19
2020-06-18 14:25:00,7109 - Place Joffre - FrÃ©dÃ©ric le Play,12
2020-06-18 14:25:00,8015 - RoquÃ©pine - Malesherbes,33
2020-06-18 14:25:00,8036 - Lisbonne - Monceau,31
2020-06-18 14:25:00,8056 - Beaujon - Wagram,5
2020-06-18 14:25:00,9007 - Condorcet - Turgot,3
2020-06-18 14:25:00,9024 - Taitbout - La Fayette,49
2020-06-18 14:25:00,9104 - Caumartin - Provence,22
2020-06-18 14:25:00,10010 - Place Jacques Bonsergent,2
2020-06-18 14:25:00,10027 - Dunkerque - Alsace,2
2020-06-18 14:25:00,10111 - Jemmapes - Grange aux Belles,5
2020-06-18 14:25:00,11003 - Keller - La Roquette,8
2020-06-18 14:25:00,11023 - Saint-Maur - Roquette,3
2020-06-18 14:25:00,11039 - Richard Lenoir - Jean-Pierre Timbaud,7
2020-06-18 14:25:00,11110 - Roquette - Folie Regnault,2
2020-06-18 14:25:00,12011 - Charenton - Place du Col Bourgoin,6
2020-06-18 14:25:00,12032 - Porte DorÃ©e,15
2020-06-18 14:25:00,12108 - Bercy,65
2020-06-18 14:25:00,12150 - Bastille - Quai de la RapÃ©e,12
2020-06-18 14:25:00,13007 - Le Brun - Gobelins,1
2020-06-18 14:25:00,13024 - Bobillot - Tolbiac,9
2020-06-18 14:25:00,13045 - Jean Colly - Tolbiac,7
2020-06-18 14:25:00,13109 - Brillat-Savarin - KÃ¼ss,4
2020-06-18 14:25:00,14001 - Edgar Quinet - GaitÃ©,2
2020-06-18 14:25:00,14019 - Sarrette - GÃ©nÃ©ral Leclerc,5
2020-06-18 14:25:00,14103 - Maine - Liancourt,1
2020-06-18 14:25:00,14131 - Jourdan - Monticelli,2
2020-06-18 14:25:00,15009 - Suffren - PÃ©rignon,10
2020-06-18 14:25:00,15027 - Duhamel - AndrÃ© Gide,3
2020-06-18 14:25:00,15044 - Dantzig - Lefebvre,8
2020-06-18 14:25:00,15062 - Convention - Lourmel,16
2020-06-18 14:25:00,15109 - Cevennes - Bergers,5
2020-06-18 14:25:00,15133 - Sellier - Saint-Cloud,0
2020-06-18 14:25:00,16014 - Eylau - TrocadÃ©ro,8
2020-06-18 14:25:00,16031 - Vignes - Boulainvilliers,4
2020-06-18 14:25:00,16104 - Paul Valery - Victor Hugo,7
2020-06-18 14:25:00,16138 - Saint-Cloud - Hippodrome,2
2020-06-18 14:25:00,17016 - Brochant - Square des Batignolles,2
2020-06-18 14:25:00,17032 - Jean Oestreicher - Porte de Champerret,5
2020-06-18 14:25:00,17102 - Alfred Roll - Berthier,5
2020-06-18 14:25:00,18001 - DamrÃ©mont - Caulaincourt,2
2020-06-18 14:25:00,18019 - Square Raymond Souplex,1
2020-06-18 14:25:00,18035 - RenÃ© Binet - Porte de Montmartre,9
2020-06-18 14:25:00,18111 - FÃ©lix Ziem - Armand Gauthier,0
2020-06-18 14:25:00,19004 - Quai de la Loire - Jean JaurÃ¨s,1
2020-06-18 14:25:00,19023 - Manin - Simon Bolivar,1
2020-06-18 14:25:00,19041 - Belleville - PyrÃ©nÃ©es,1
2020-06-18 14:25:00,19117 - Euryale Dehaynin - Loire,5
2020-06-18 14:25:00,20004 - Commandant l'Herminier - Gallieni,3
2020-06-18 14:25:00,20021 - Indre - Prairies,1
2020-06-18 14:25:00,20042 - PyrÃ©nÃ©es - Emmery,1
2020-06-18 14:25:00,20115 - Louis LumiÃ¨re - Porte de Bagnolet,1
2020-06-18 14:25:00,20201 - EugÃ¨ne Reisz - Davout,0
2020-06-18 14:25:00,21017 - Place Marcel Sembat,13
2020-06-18 14:25:00,21108 - Mairie de Clichy,21
2020-06-18 14:25:00,21215 - Verdier - Jean JaurÃ¨s,7
2020-06-18 14:25:00,21314 - Chemin de Bretagne,29
2020-06-18 14:25:00,21706 - Jean Bleuzen - Square du 11 Novembre,13
2020-06-18 14:25:00,22012 - Madeleine Michelis - Roule,5
2020-06-18 14:25:00,22402 - Jean JaurÃ¨s - Salvador Allende,7
2020-06-18 14:25:00,23002 - Pont de Levallois-bÃ©con,45
2020-06-18 14:25:00,23302 - Parc de Sceaux - Centre-Ville,19
2020-06-18 14:25:00,25005 - 18 juin 1940 - Buzenval,5
2020-06-18 14:25:00,31003 - Paris - Emile Zola,7
2020-06-18 14:25:00,31024 - Romainville - Vaillant-Couturier,1
2020-06-18 14:25:00,31708 - Noisy le Sec - Jean-Baptiste ClÃ©ment,0
2020-06-18 14:25:00,32021 - Place du Front Populaire - George Sand,29
2020-06-18 14:25:00,33016 - Fort d'Aubervilliers,16
2020-06-18 14:25:00,35009 - Jean Lolive - Parc Stalingrad,7
2020-06-18 14:25:00,41204 - RÃ©publique - Danton,1
2020-06-18 14:25:00,41601 - GÃ©nÃ©ral De Gaulle - Alouette,2
2020-06-18 14:25:00,42023 - Place LÃ©on Gambetta,18
2020-06-18 14:25:00,42504 - Gare RER de Gentilly,7
2020-06-18 14:25:00,43010 - La Jarry - Place Diderot,3
2020-06-18 14:25:00,44014 - Camille Risch - Paul Armangot,9
2020-06-18 14:25:00,47004 - Stade Auguste Delaune,8
2020-06-18 14:25:00,51003 - HÃ´tel de Ville d'Argenteuil,10
2020-06-18 14:25:00,1021 - Halles - Bourdonnais,19
2020-06-18 14:25:00,2005 - Montmartre - Etienne Marcel,5
2020-06-18 14:25:00,2108 - Vivienne - Montmartre,35
2020-06-18 14:25:00,3012 - Square Emile - Chautemps,8
2020-06-18 14:25:00,4016 - Lobau - HÃ´tel de Ville,33
2020-06-18 14:25:00,5003 - Le Goff - Gay-Lussac,1
2020-06-18 14:25:00,5027 - Gobelins - Port-Royal,21
2020-06-18 14:25:00,5121 - Square RenÃ© Viviani - Montebello,10
2020-06-18 14:25:00,6014 - Pont de Lodi - Dauphine,9
2020-06-18 14:25:00,6032 - Sabot - Rennes,21
2020-06-18 14:25:00,7012 - CitÃ© Vaneau,26
2020-06-18 14:25:00,7110 - Quai Anatole France - MusÃ©e d'Orsay,0
2020-06-18 14:25:00,8016 - Square Louis XVI,29
2020-06-18 14:25:00,8037 - Monceau - Malesherbes,20
2020-06-18 14:25:00,8057 - Hoche - Tilsitt,31
2020-06-18 14:25:00,9008 - Tour d'Auvergne - Rodier,0
2020-06-18 14:25:00,9025 - Taitbout - ChÃ¢teaudun,24
2020-06-18 14:25:00,9106 - Boudreau - Auber,14
2020-06-18 14:25:00,10011 - Bourse du Travail,10
2020-06-18 14:25:00,10028 - Gare du Nord - Dunkerque,4
2020-06-18 14:25:00,10113 - Parmentier - HÃ´pital Saint-Louis,4
2020-06-18 14:25:00,11004 - Charonne - Faubourg Saint-Antoine,32
2020-06-18 14:25:00,11024 - Mairie du 11Ã¨me,0
2020-06-18 14:25:00,11040 - Temple - Jean-Pierre Timbaud,9
2020-06-18 14:25:00,11111 - LÃ©on Frot - Charonne,1
2020-06-18 14:25:00,12013 - Montgallet - Reuilly,4
2020-06-18 14:25:00,12033 - FranÃ§ois Truffaut - Saint Emilion,37
2020-06-18 14:25:00,12109 - Mairie du 12Ã¨me,2
2020-06-18 14:25:00,12151 - Gare de Lyon - Place Louis Armand,58
2020-06-18 14:25:00,13008 - Place d'Italie - Soeur Rosalie,14
2020-06-18 14:25:00,13025 - Place de Rungis,4
2020-06-18 14:25:00,13046 - EugÃ¨ne OudinÃ© - Dessous Des Berges,19
2020-06-18 14:25:00,13110 - Moulin de la Pointe,2
2020-06-18 14:25:00,14002 - Edgar Quinet - Raspail,3
2020-06-18 14:25:00,14020 - CimetiÃ¨re de Montrouge,3
2020-06-18 14:25:00,14104 - Boyer-Barret - Raymond Losserand,2
2020-06-18 14:25:00,14132 - BÃ©zout - GÃ©nÃ©ral Leclerc,4
2020-06-18 14:25:00,15010 - Square Cambronne,37
2020-06-18 14:25:00,15028 - Grenelle - Dr Finlay,59
2020-06-18 14:25:00,15045 - Porte de la Plaine,5
2020-06-18 14:25:00,15063 - Convention - Saint-Charles,7
2020-06-18 14:25:00,15110 - Place Robert Guillemard,19
2020-06-18 14:25:00,15201 - Place AmÃ©dÃ©e Gordini - Lefebvre,0
2020-06-18 14:25:00,16015 - Bassano -  IÃ©na,13
2020-06-18 14:25:00,16032 - Eglise d'Auteuil,12
2020-06-18 14:25:00,16105 - Crevaux - Bugeaud,5
2020-06-18 14:25:00,16139 - Suresnes - Muette Ã  Neuilly,0
2020-06-18 14:25:00,17017 - Gare de Pont-Cardinet,6
2020-06-18 14:25:00,17033 - Carnot - GÃ©nÃ©ral Lanrezac,0
2020-06-18 14:25:00,17104 - Jardin Marguerite Long,2
2020-06-18 14:25:00,18003 - CimetiÃ¨re de Montmartre,1
2020-06-18 14:25:00,18020 - Francoeur - Marcadet,0
2020-06-18 14:25:00,18038 - Rond-Point de la Chapelle,16
2020-06-18 14:25:00,18112 - Arthur Ranc - HÃ´pital Bichat,2
2020-06-18 14:25:00,19005 - Flandre - Riquet,6
2020-06-18 14:25:00,19024 - Botzaris - Parc des Buttes Chaumont,2
2020-06-18 14:25:00,19043 - Delphine Seyrig - GÃ©nÃ©ral Leclerc,20
2020-06-18 14:25:00,19118 - Simon Bolivar - Henri Turot,3
2020-06-18 14:25:00,20005 - Reynaldo Hahn - Lagny,10
2020-06-18 14:25:00,20022 - Porte de Bagnolet,1
2020-06-18 14:25:00,20043 - Charonne - Avron,15
2020-06-18 14:25:00,20116 - Haies - RÃ©union,0
2020-06-18 14:25:00,21001 - Transvaal - Charles de Gaulle,25
2020-06-18 14:25:00,21019 - Edouard Vaillant - Paul-Adolphe Souriau,18
2020-06-18 14:25:00,21109 - Guichet - Jean JaurÃ¨s,13
2020-06-18 14:25:00,21216 - Louis Lejeune - BarbÃ¨s,12
2020-06-18 14:25:00,21315 - Jules Guesdes - GÃ©nÃ©ral de Gaulle,3
2020-06-18 14:25:00,21707 - Square Etienne Jarousse,10
2020-06-18 14:25:00,22013 - Mairie de Neuilly sur Seine,9
2020-06-18 14:25:00,22403 - Pierre Brossolette - Adolphe Pinard,6
2020-06-18 14:25:00,23003 - PrÃ©sident Wilson - Baudin,22
2020-06-18 14:25:00,23303 - Gare de Robinson,9
2020-06-18 14:25:00,25006 - Place Nelson Mandela,9
2020-06-18 14:25:00,31005 - Square Denise Buisson,4
2020-06-18 14:25:00,31025 - Paul Signac - Aristide Briand,2
2020-06-18 14:25:00,31709 - Place de la FraternitÃ©,1
2020-06-18 14:25:00,32301 - Mairie de Romainville,0
2020-06-18 14:25:00,33017 - Anatole France - President Roosevelt,3
2020-06-18 14:25:00,35010 - Hoche - Jean Lolive,5
2020-06-18 14:25:00,41205 - MarÃ©chal Joffre - Verdun,2
2020-06-18 14:25:00,41602 - Place Charles Digeon,1
2020-06-18 14:25:00,42024 - Danielle Casanova - Ledru-Rollin,14
2020-06-18 14:25:00,42505 - Charles FrÃ©rot - Albert Guilpin,21
2020-06-18 14:25:00,43401 - Gare RER - Canadiens,42
2020-06-18 14:25:00,44016 - Balzac - Olympes de Gouges,7
2020-06-18 14:25:00,47005 - Ecole VÃ©tÃ©rinaire,26
2020-06-18 14:25:00,,3
2020-06-18 14:25:00,1022 - Danielle Casanova - Place VendÃ´me,33
2020-06-18 14:25:00,2006 - Place des Victoires,23
2020-06-18 14:25:00,2109 - RÃ©aumur - Montmartre,15
2020-06-18 14:25:00,3101 - Porte Saint-Martin,8
2020-06-18 14:25:00,4017 - Place de l'HÃ´tel de Ville,11
2020-06-18 14:25:00,5004 - Saint-Jacques - Val de GrÃ¢ce,3
2020-06-18 14:25:00,5028 - Censier - Jardin des Plantes,16
2020-06-18 14:25:00,5122 - Saint-Michel - Luxembourg,0
2020-06-18 14:25:00,6015 - AndrÃ© Mazet - Saint-AndrÃ© des Arts,14
2020-06-18 14:25:00,6103 - MÃ©ziÃ¨res - Rennes,8
2020-06-18 14:25:00,7013 - Duroc - Place de Breteuil,1
2020-06-18 14:25:00,7111 - Ecole Militaire - Place Joffre,6
2020-06-18 14:25:00,8017 - Rocher - Laborde,58
2020-06-18 14:25:00,8038 - FranÃ§ois 1er - Montaigne,28
2020-06-18 14:25:00,8101 - Londres - Amsterdam,0
2020-06-18 14:25:00,9009 - Square Montholon,3
2020-06-18 14:25:00,9026 - Jean-Baptiste Pigalle - La Bruyere,2
2020-06-18 14:25:00,9111 - Victoire - Laffitte,14
